SK_ID_CURR,TARGET,AGE,AMT_INCOME_TOTAL,AMT_CREDIT,DURATION_MONTHS,EMPLOYMENT_YEARS,CHECKING_STATUS,SAVINGS_STATUS,PURPOSE,HOUSING,NUM_DEPENDENTS,EXISTING_CREDITS,DELINQUENCIES_2YR,DEBT_TO_INCOME,CREDIT_UTILIZATION
107202,0,35,88047.62,29021.87,12,8.4,200_plus,low,car,with_parents,2,1,0,0.3296,0.195
107203,0,33,76275.93,13723.02,18,9.4,negative,low,furniture,rent,1,2,0,0.1799,0.193
107204,1,27,69233.9,19629.64,24,1.1,200_plus,unknown,education,own,1,3,0,0.2835,0.0548
107205,0,21,39709.77,2214.67,24,9.4,200_plus,unknown,education,own,1,4,0,0.0558,0.2143
107206,0,45,36838.15,27585.19,60,7.7,0_to_200,medium,business,own,1,0,0,0.7488,0.1035
107207,0,69,8593.22,13905.62,24,0.6,0_to_200,unknown,electronics,with_parents,1,4,0,1.618,0.12
107208,0,31,67027.19,5835.35,48,5.5,200_plus,medium,business,own,0,3,0,0.0871,0.067
107209,0,42,47449.04,5828.78,18,1.8,negative,medium,business,with_parents,2,0,0,0.1228,0.3504
107210,1,66,10928.6,30209.78,24,3.9,negative,low,electronics,with_parents,1,2,0,2.764,0.5109
107211,0,58,70707.22,9724.41,18,3.3,negative,low,furniture,own,1,3,0,0.1375,0.193
107212,0,21,42538.24,6030.65,60,8.6,negative,unknown,car,own,1,0,0,0.1418,0.0335
107213,0,45,41522.71,11102.37,24,1.6,200_plus,unknown,education,rent,2,2,0,0.2674,0.1285
107214,0,28,16125.0,15408.35,36,2.8,no_account,medium,electronics,own,0,2,0,0.9555,0.4733
107215,0,33,55624.9,16366.37,12,1.6,negative,medium,education,rent,2,3,0,0.2942,0.1752
107216,0,33,63098.68,18999.22,24,16.1,200_plus,unknown,electronics,own,0,0,0,0.3011,0.2519
107217,0,51,44090.09,17112.85,24,0.1,0_to_200,low,business,own,2,0,0,0.3881,0.2132
107218,1,30,39378.53,20824.25,18,5.5,no_account,low,renovation,own,0,4,1,0.5288,0.2918
107219,0,33,115683.35,12545.28,36,36.3,0_to_200,unknown,car,rent,0,3,0,0.1084,0.2272
107220,1,32,22859.53,33649.62,24,3.9,no_account,unknown,furniture,with_parents,0,3,0,1.472,0.2599
107221,0,38,33425.6,10604.04,24,5.7,negative,unknown,furniture,own,1,0,0,0.3172,0.497
107222,0,53,64971.29,27171.54,24,11.6,200_plus,medium,renovation,own,2,2,1,0.4182,0.2824
107223,0,40,25446.32,9608.89,36,1.5,0_to_200,unknown,car,rent,0,4,0,0.3776,0.3585
107224,0,37,23467.78,2150.09,12,0.5,200_plus,unknown,education,with_parents,0,1,1,0.0916,0.1772
107225,0,46,68169.91,500.0,24,1.1,no_account,low,car,with_parents,0,3,0,0.0073,0.1959
107226,0,51,58891.41,17735.56,48,3.6,negative,unknown,renovation,rent,0,1,0,0.3012,0.3273
107227,0,21,56322.61,25457.63,18,3.3,0_to_200,unknown,car,own,0,0,0,0.452,0.0645
107228,0,64,51719.15,4640.81,48,6.2,no_account,high,car,own,0,2,0,0.0897,0.1969
107229,0,65,31977.28,7102.55,48,1.6,200_plus,medium,renovation,own,0,2,0,0.2221,0.2273
107230,0,50,43897.82,18475.15,18,7.9,no_account,unknown,renovation,own,2,4,0,0.4209,0.109
107231,0,49,43802.89,14977.12,12,0.8,200_plus,unknown,electronics,own,0,3,0,0.3419,0.2299
107232,0,55,62570.22,9729.17,36,1.3,no_account,medium,business,own,0,2,0,0.1555,0.0738
107233,0,42,54746.77,3486.64,60,2.5,200_plus,low,car,with_parents,1,4,0,0.0637,0.3682
107234,0,38,28843.64,17781.68,18,4.8,200_plus,low,renovation,rent,0,4,0,0.6165,0.4141
107235,0,38,61215.39,20876.38,48,0.8,200_plus,unknown,education,rent,3,4,0,0.341,0.515
107236,0,28,16934.0,19425.75,18,11.0,0_to_200,low,renovation,with_parents,0,0,0,1.1471,0.1787
107237,0,62,41358.19,15238.62,24,5.5,negative,unknown,education,own,1,3,0,0.3684,0.3863
107238,0,36,23875.75,5498.66,48,3.4,negative,low,electronics,own,0,1,0,0.2303,0.5052
107239,0,34,29358.17,17830.99,18,3.0,0_to_200,high,furniture,own,0,1,0,0.6073,0.2664
107240,0,68,84138.95,17158.45,36,1.2,no_account,low,renovation,rent,2,1,0,0.2039,0.1767
107241,0,45,16003.4,3181.06,12,0.8,no_account,medium,furniture,own,0,4,0,0.1988,0.1803
107242,0,51,30923.57,12278.93,24,4.6,negative,low,renovation,rent,2,0,0,0.3971,0.4173
107243,0,33,55818.22,18297.87,60,1.2,negative,low,car,own,0,4,0,0.3278,0.1295
107244,0,34,36314.65,14295.84,18,1.4,0_to_200,high,electronics,own,2,1,2,0.3937,0.2858
107245,0,56,54260.55,500.0,36,12.3,0_to_200,high,electronics,with_parents,0,0,0,0.0092,0.4559
107246,0,43,74447.82,9236.82,48,1.7,0_to_200,low,furniture,own,1,1,0,0.1241,0.2778
107247,0,28,58407.83,8638.11,36,0.6,0_to_200,high,furniture,rent,1,1,2,0.1479,0.3942
107248,0,61,35977.75,20033.64,60,0.7,200_plus,high,education,own,1,1,0,0.5568,0.0649
107249,0,40,43540.04,38385.45,60,2.4,no_account,low,furniture,own,0,2,0,0.8816,0.4689
107250,0,53,57083.21,16205.69,12,2.9,0_to_200,low,business,rent,1,0,0,0.2839,0.0573
107251,0,37,58187.09,4218.29,36,1.0,no_account,unknown,electronics,own,0,0,0,0.0725,0.2727
107252,0,48,49696.18,13555.45,24,8.6,no_account,unknown,car,own,0,0,0,0.2728,0.3325
107253,0,59,54412.6,15095.71,36,4.4,negative,unknown,furniture,rent,1,1,0,0.2774,0.4275
107254,0,64,53410.0,21809.36,36,2.4,negative,unknown,furniture,with_parents,0,0,0,0.4083,0.2049
107255,0,31,45057.46,26179.1,18,3.8,0_to_200,medium,furniture,own,1,0,0,0.581,0.1297
107256,0,53,33374.4,27519.16,36,1.0,0_to_200,low,car,own,4,2,0,0.8245,0.2447
107257,0,65,63188.8,19835.06,24,6.7,0_to_200,medium,car,rent,1,0,0,0.3139,0.5232
107258,0,52,51899.49,14992.87,36,2.1,0_to_200,high,education,rent,1,1,0,0.2889,0.3632
107259,1,28,8000.0,28350.62,24,3.3,no_account,low,furniture,rent,2,1,0,3.5434,0.2098
107260,0,30,31382.3,11872.48,18,5.8,no_account,medium,renovation,own,2,2,0,0.3783,0.4024
107261,1,30,35903.07,15490.32,36,1.0,no_account,low,car,own,1,3,0,0.4314,0.1683
107262,0,26,41028.46,12809.07,24,0.1,no_account,unknown,education,own,1,1,0,0.3122,0.2199
107263,0,57,69872.2,500.0,48,1.6,negative,medium,furniture,with_parents,0,4,0,0.0072,0.1193
107264,0,68,113776.36,26445.81,36,9.5,negative,low,business,own,1,3,0,0.2324,0.3019
107265,1,46,8000.0,21079.67,48,1.1,no_account,low,business,rent,1,0,0,2.6346,0.2096
107266,0,50,53164.01,500.0,36,4.2,no_account,low,car,rent,1,2,0,0.0094,0.2048
107267,0,58,49313.54,24015.79,48,5.8,no_account,low,car,rent,3,0,0,0.487,0.6192
107268,0,41,41987.48,12269.06,12,1.2,no_account,low,renovation,own,1,3,0,0.2922,0.152
107269,0,44,58944.78,23896.91,36,6.2,no_account,high,car,rent,1,4,0,0.4054,0.4344
107270,0,49,54120.79,15682.11,12,12.3,no_account,high,car,rent,0,4,0,0.2898,0.1788
107271,0,35,37950.04,2783.95,24,0.4,negative,unknown,business,rent,1,3,1,0.0734,0.5739
107272,1,24,46642.32,15237.18,48,2.1,0_to_200,medium,car,with_parents,0,2,1,0.3267,0.1639
107273,0,48,56273.15,6913.93,36,0.3,negative,unknown,business,rent,0,0,0,0.1229,0.339
107274,0,61,58398.05,3994.03,24,8.3,no_account,medium,electronics,rent,0,4,0,0.0684,0.213
107275,0,24,51691.46,22803.26,36,5.8,0_to_200,unknown,furniture,own,1,3,0,0.4411,0.2452
107276,0,31,33868.51,18523.91,12,1.1,0_to_200,low,car,own,1,0,0,0.5469,0.2737
107277,0,33,103409.35,28478.12,60,4.1,0_to_200,low,furniture,rent,0,2,0,0.2754,0.1733
107278,0,60,53281.19,11450.54,18,2.2,no_account,medium,furniture,with_parents,1,2,0,0.2149,0.2739
107279,0,45,60922.2,6333.87,12,1.3,200_plus,low,business,own,1,3,0,0.104,0.2895
107280,0,47,37333.67,20749.24,12,5.0,no_account,high,electronics,own,1,1,0,0.5558,0.0921
107281,0,52,49412.54,7496.86,60,1.2,200_plus,unknown,renovation,rent,1,3,0,0.1517,0.5203
107282,0,34,49725.17,12208.25,24,2.2,0_to_200,unknown,car,own,1,4,1,0.2455,0.4123
107283,1,55,8000.0,19725.86,24,1.2,no_account,unknown,electronics,rent,0,0,0,2.4654,0.1349
107284,0,22,33004.98,13866.49,24,4.7,no_account,unknown,car,own,1,2,0,0.4201,0.6921
107285,0,26,30972.38,10601.42,6,1.4,no_account,low,electronics,with_parents,2,2,1,0.3423,0.4987
107286,0,60,33965.31,2376.04,12,1.9,0_to_200,low,car,rent,1,2,0,0.07,0.5937
107287,1,53,25204.41,23432.02,6,3.2,200_plus,low,furniture,rent,4,4,0,0.9296,0.2131
107288,0,29,46651.65,11684.16,24,1.5,200_plus,high,business,own,0,4,0,0.2505,0.2248
107289,0,42,74072.28,20562.84,12,2.3,200_plus,medium,education,rent,1,1,0,0.2776,0.0806
107290,0,23,56975.51,19373.93,24,18.7,no_account,low,electronics,own,1,2,1,0.34,0.3709
107291,0,53,22742.45,24821.58,24,2.7,negative,medium,furniture,own,0,3,1,1.0914,0.1914
107292,0,58,25364.86,12879.88,24,2.0,0_to_200,unknown,furniture,rent,0,2,0,0.5078,0.324
107293,0,34,39471.67,11870.53,48,4.0,no_account,low,electronics,own,0,2,0,0.3007,0.2447
107294,0,38,20123.45,5025.58,6,6.9,no_account,high,electronics,own,0,2,0,0.2497,0.1195
107295,0,32,53413.26,10116.14,24,4.6,no_account,high,education,own,0,3,1,0.1894,0.2881
107296,0,40,76880.27,18070.47,12,9.6,negative,medium,renovation,with_parents,1,4,0,0.235,0.2811
107297,0,34,36535.23,7646.51,60,6.1,0_to_200,low,car,rent,0,4,0,0.2093,0.2289
107298,0,33,47247.25,17842.08,48,1.4,no_account,medium,renovation,own,1,1,0,0.3776,0.3031
107299,0,42,37364.4,28205.63,12,1.9,no_account,unknown,electronics,own,0,4,1,0.7549,0.2429
107300,0,63,32676.55,10993.09,12,0.5,no_account,low,furniture,own,3,0,0,0.3364,0.0129
107301,0,58,52174.81,3170.67,12,6.8,0_to_200,low,car,rent,1,1,0,0.0608,0.356
107302,0,35,31875.43,11279.39,12,0.3,negative,low,business,own,1,0,1,0.3538,0.071
107303,0,67,32598.36,2196.06,12,7.5,negative,unknown,business,rent,2,3,0,0.0674,0.2531
107304,1,31,13641.01,27008.01,12,2.1,negative,low,renovation,with_parents,0,2,1,1.9798,0.7363
107305,0,65,48749.25,15763.66,12,4.9,no_account,unknown,furniture,own,2,1,0,0.3234,0.6231
107306,0,36,66742.93,8443.92,12,0.8,0_to_200,medium,electronics,with_parents,1,3,1,0.1265,0.3986
107307,0,47,59698.55,9961.29,24,1.1,no_account,low,business,rent,1,3,1,0.1669,0.3181
107308,0,30,81104.25,4360.98,18,12.5,0_to_200,low,education,rent,0,2,0,0.0538,0.403
107309,1,58,34487.15,24100.26,24,6.0,0_to_200,high,renovation,own,1,2,0,0.6988,0.3547
107310,0,36,62458.57,31534.77,48,0.9,no_account,high,business,own,1,2,0,0.5049,0.047
107311,0,63,23384.35,1553.16,24,0.9,0_to_200,medium,furniture,own,0,1,3,0.0664,0.2959
107312,0,25,62651.29,24389.35,18,6.9,no_account,low,electronics,own,1,2,1,0.3893,0.2881
107313,0,45,78772.31,12787.34,48,1.8,negative,low,electronics,rent,1,3,0,0.1623,0.1758
107314,0,28,64736.12,26407.41,18,19.5,0_to_200,low,renovation,rent,3,4,1,0.4079,0.4645
107315,0,64,79522.97,500.0,12,2.6,no_account,medium,electronics,rent,1,2,0,0.0063,0.0813
107316,0,41,40831.57,17028.55,36,15.6,0_to_200,medium,car,own,0,0,0,0.417,0.055
107317,0,54,43154.61,11328.9,18,1.7,no_account,unknown,business,own,0,3,0,0.2625,0.1537
107318,0,64,30998.28,20931.8,24,8.6,no_account,low,furniture,rent,0,4,0,0.6752,0.6614
107319,1,47,46156.38,15550.28,36,0.9,no_account,low,electronics,own,1,1,0,0.3369,0.2883
107320,0,23,53314.88,15200.3,24,5.8,no_account,unknown,business,own,1,0,1,0.2851,0.4816
107321,0,31,51782.6,14046.12,48,12.5,no_account,unknown,renovation,own,1,4,0,0.2712,0.4406
107322,1,31,37051.24,29060.69,18,3.1,no_account,medium,education,rent,0,1,0,0.7843,0.2663
107323,0,65,35897.86,13425.24,12,1.4,0_to_200,high,furniture,own,1,3,0,0.374,0.1472
107324,0,65,53419.98,22778.55,24,3.0,200_plus,unknown,car,own,1,3,1,0.4264,0.6775
107325,0,44,42480.39,20656.62,24,1.3,200_plus,high,renovation,rent,2,4,0,0.4863,0.2858
107326,0,64,25531.41,22999.28,36,7.1,200_plus,medium,car,own,0,2,0,0.9008,0.3454
107327,1,33,8000.0,5867.25,36,0.4,0_to_200,unknown,car,own,1,3,2,0.7333,0.4353
107328,0,54,33487.05,21364.56,18,0.8,0_to_200,unknown,renovation,rent,0,0,0,0.638,0.5369
107329,1,40,17739.23,18031.82,60,0.8,no_account,low,furniture,own,0,1,0,1.0164,0.4712
107330,0,32,29794.87,4294.89,18,3.0,200_plus,medium,car,own,1,0,1,0.1441,0.1873
107331,1,33,36817.71,13088.44,60,0.6,no_account,low,electronics,own,0,4,1,0.3555,0.2397
107332,0,41,42355.08,35648.52,6,0.6,0_to_200,medium,furniture,with_parents,1,4,1,0.8416,0.1928
107333,0,37,34800.59,11473.74,36,6.2,0_to_200,unknown,furniture,own,1,4,0,0.3297,0.1873
107334,0,31,89080.49,11691.15,36,0.5,200_plus,unknown,electronics,own,0,1,0,0.1312,0.6306
107335,0,37,22227.11,19056.39,24,4.9,no_account,medium,renovation,own,0,4,1,0.8573,0.3126
107336,0,27,69721.13,10132.17,36,1.1,no_account,low,car,own,0,3,1,0.1453,0.4022
107337,0,68,41816.03,16264.08,24,0.1,negative,low,car,own,1,1,0,0.3889,0.1697
107338,0,39,32579.49,10959.82,36,1.5,0_to_200,medium,education,own,2,0,2,0.3364,0.231
107339,0,26,59052.74,18621.48,48,4.6,0_to_200,unknown,car,rent,0,0,1,0.3153,0.7942
107340,1,49,36843.74,14443.02,12,1.8,no_account,low,renovation,with_parents,0,4,0,0.392,0.4078
107341,0,64,29110.73,32567.94,24,0.5,200_plus,high,furniture,rent,1,0,2,1.1187,0.2271
107342,0,38,82391.44,15414.06,36,3.2,negative,high,business,rent,1,3,0,0.1871,0.3067
107343,0,62,8000.0,12996.5,18,6.0,200_plus,low,car,own,0,4,0,1.6244,0.2931
107344,1,50,41488.05,24264.93,18,2.8,200_plus,low,furniture,rent,0,2,0,0.5849,0.4718
107345,0,57,58428.39,2480.24,12,19.3,200_plus,unknown,electronics,own,0,4,0,0.0424,0.2866
107346,0,35,75284.28,30225.5,18,4.2,0_to_200,unknown,renovation,own,1,3,0,0.4015,0.1728
107347,0,22,38669.84,6103.67,36,3.3,0_to_200,unknown,furniture,rent,1,3,0,0.1578,0.5217
107348,0,37,99074.97,25732.03,36,1.7,negative,low,renovation,own,0,0,1,0.2597,0.6558
107349,0,66,61477.92,28109.49,12,2.6,0_to_200,high,car,rent,2,2,0,0.4572,0.382
107350,0,59,8000.0,10267.74,24,2.3,negative,unknown,car,rent,1,4,0,1.2833,0.3183
107351,0,59,20057.03,11132.58,18,8.3,negative,high,education,rent,2,4,0,0.555,0.4146
107352,0,64,50283.23,14017.4,60,1.1,no_account,low,business,rent,1,4,1,0.2788,0.3109
107353,0,39,27314.56,20593.92,36,10.4,no_account,unknown,car,own,0,2,0,0.7539,0.2801
107354,0,36,57833.21,6017.48,12,3.8,no_account,unknown,car,with_parents,1,1,0,0.104,0.386
107355,0,66,38817.14,14016.96,18,5.8,0_to_200,low,education,own,1,4,0,0.3611,0.1189
107356,0,49,24983.2,12179.18,48,7.8,negative,unknown,car,own,0,3,1,0.4875,0.1608
107357,0,35,28603.17,4638.19,24,5.8,no_account,low,electronics,rent,2,3,0,0.1622,0.1852
107358,0,34,63296.54,5594.96,24,2.5,0_to_200,unknown,renovation,rent,0,3,0,0.0884,0.3281
107359,1,63,8000.0,16154.22,24,0.0,200_plus,medium,electronics,rent,1,0,0,2.019,0.5911
107360,0,23,75574.2,15994.73,24,19.3,no_account,unknown,renovation,own,0,1,0,0.2116,0.1864
107361,0,24,66985.27,8124.2,48,1.0,200_plus,low,car,rent,0,3,0,0.1213,0.6202
107362,0,57,38701.77,15713.18,48,0.7,no_account,low,furniture,rent,0,4,0,0.406,0.4247
107363,0,21,19533.28,9177.43,12,5.2,0_to_200,medium,car,own,4,4,0,0.4698,0.4088
107364,0,29,58564.91,26763.82,36,4.9,200_plus,low,furniture,own,0,1,0,0.457,0.2922
107365,0,69,35664.55,14073.16,48,0.8,no_account,low,education,own,0,2,0,0.3946,0.387
107366,0,41,22214.62,24877.81,18,15.0,200_plus,high,renovation,rent,0,1,0,1.1198,0.1996
107367,0,56,86351.43,500.0,48,6.3,0_to_200,medium,car,rent,3,4,1,0.0058,0.4156
107368,1,44,31426.01,17904.89,24,8.2,200_plus,medium,furniture,own,2,2,0,0.5697,0.1808
107369,0,25,15948.83,20364.71,18,0.8,no_account,unknown,furniture,rent,1,1,0,1.2768,0.112
107370,0,30,50958.37,13759.05,60,0.5,no_account,medium,car,own,0,0,1,0.27,0.1919
107371,0,58,46099.4,10150.32,36,4.9,0_to_200,low,car,own,0,1,0,0.2202,0.1121
107372,0,25,75186.97,13615.04,18,0.9,negative,medium,education,own,1,0,1,0.1811,0.1854
107373,0,50,38161.98,21682.19,24,1.5,0_to_200,low,renovation,own,1,4,0,0.5681,0.3396
107374,0,38,42880.0,4105.2,36,10.6,negative,unknown,car,own,2,2,0,0.0957,0.3735
107375,0,39,51767.51,21304.41,36,0.1,no_account,unknown,renovation,own,2,0,0,0.4115,0.1053
107376,0,67,53190.73,17865.29,18,8.4,negative,low,education,rent,1,2,0,0.3359,0.311
107377,0,50,50550.29,12652.87,36,1.9,0_to_200,low,furniture,own,0,1,0,0.2503,0.2494
107378,0,51,51971.3,13037.44,48,3.1,no_account,low,business,own,0,2,0,0.2509,0.23
107379,0,38,52309.49,15556.74,48,8.0,negative,medium,electronics,rent,1,1,2,0.2974,0.4003
107380,1,39,40077.59,29927.58,18,6.8,0_to_200,medium,car,own,2,4,1,0.7467,0.486
107381,0,54,70687.43,18132.02,60,18.1,0_to_200,medium,car,own,0,1,1,0.2565,0.3095
107382,0,22,47340.24,6515.77,6,19.1,no_account,low,electronics,own,3,3,1,0.1376,0.3008
107383,1,32,62383.86,11082.32,36,2.6,no_account,medium,car,with_parents,0,1,1,0.1776,0.4883
107384,0,50,73440.22,4698.8,18,1.4,0_to_200,medium,education,own,0,4,1,0.064,0.5024
107385,0,51,32089.13,500.0,60,1.3,negative,low,business,rent,0,2,0,0.0156,0.0049
107386,0,25,96062.82,4540.76,48,5.9,0_to_200,low,business,with_parents,1,0,1,0.0473,0.2808
107387,0,59,31905.3,16080.69,48,2.3,no_account,unknown,electronics,own,1,0,1,0.504,0.4488
107388,1,47,32245.18,26465.62,18,2.7,0_to_200,low,business,own,0,1,1,0.8207,0.3757
107389,0,32,58552.08,23961.96,36,5.5,no_account,low,renovation,rent,2,1,2,0.4092,0.3473
107390,0,57,56872.61,4602.65,18,6.1,negative,high,electronics,own,1,0,0,0.0809,0.3073
107391,0,69,47883.65,7821.15,24,2.9,no_account,low,furniture,own,0,3,0,0.1633,0.3949
107392,0,41,64493.5,6551.85,48,6.3,negative,low,business,own,2,3,0,0.1016,0.3402
107393,0,34,51869.64,500.0,36,3.6,0_to_200,medium,furniture,rent,2,2,0,0.0096,0.2066
107394,1,35,87000.43,13491.23,36,1.4,negative,low,renovation,own,0,4,0,0.1551,0.2359
107395,1,50,44831.06,22229.29,12,1.8,no_account,low,furniture,rent,0,3,0,0.4958,0.4512
107396,0,23,31218.47,12728.49,24,6.6,200_plus,low,furniture,own,1,3,0,0.4077,0.1268
107397,0,44,34220.32,3589.65,12,0.5,no_account,medium,car,own,0,4,0,0.1049,0.3562
107398,0,22,58157.35,7393.67,12,7.5,0_to_200,medium,furniture,own,0,1,0,0.1271,0.0846
107399,0,22,55595.23,12040.38,60,1.8,0_to_200,low,electronics,rent,0,4,0,0.2166,0.3831
107400,1,42,49373.82,21931.98,24,0.5,200_plus,unknown,car,rent,0,1,0,0.4442,0.4179
107401,0,57,35684.69,13354.64,6,15.3,200_plus,low,renovation,rent,2,1,0,0.3742,0.4713
107402,0,64,69623.98,20714.18,24,4.9,no_account,medium,business,own,1,0,0,0.2975,0.11
107403,0,25,83752.5,14267.93,18,0.0,200_plus,unknown,education,own,1,0,0,0.1704,0.2619
107404,0,32,45907.92,17131.1,12,0.6,no_account,low,car,rent,3,3,0,0.3732,0.4279
107405,0,41,83104.93,6538.48,48,3.8,0_to_200,unknown,furniture,own,0,1,1,0.0787,0.15
107406,0,49,62433.77,8827.4,12,0.2,no_account,low,furniture,rent,1,2,1,0.1414,0.5598
107407,0,69,90205.09,3697.71,12,1.7,negative,unknown,business,rent,1,3,0,0.041,0.1694
107408,0,54,55827.64,20414.9,18,2.7,0_to_200,low,electronics,with_parents,3,1,0,0.3657,0.1783
107409,0,47,52002.2,12379.33,36,8.5,200_plus,low,furniture,rent,0,2,0,0.238,0.0971
107410,1,23,62743.54,500.0,12,1.8,no_account,low,business,own,0,3,2,0.008,0.5696
107411,0,24,38295.23,19330.39,18,3.9,negative,low,business,own,1,3,0,0.5048,0.2947
107412,0,28,55864.46,23767.27,48,5.4,0_to_200,unknown,furniture,rent,1,4,0,0.4254,0.2724
107413,0,53,72010.5,7694.61,24,0.8,0_to_200,low,renovation,own,1,3,0,0.1069,0.2081
107414,0,37,63390.57,19322.56,12,4.0,200_plus,unknown,car,own,2,1,0,0.3048,0.6164
107415,0,32,45994.9,13112.45,48,3.2,no_account,medium,electronics,rent,1,1,0,0.2851,0.2452
107416,0,53,50753.0,500.0,24,3.5,no_account,unknown,education,rent,1,0,0,0.0099,0.1913
107417,1,60,60550.8,32576.71,48,0.8,negative,medium,business,own,0,3,1,0.538,0.066
107418,0,42,61231.31,13166.52,12,3.5,negative,low,electronics,rent,0,2,1,0.215,0.3805
107419,1,64,60335.68,16812.74,12,0.7,200_plus,unknown,car,rent,1,1,1,0.2786,0.4973
107420,0,56,53298.07,9378.68,12,3.0,no_account,medium,car,own,0,3,0,0.176,0.3105
107421,0,56,36751.99,12340.23,24,16.5,no_account,unknown,business,own,0,0,0,0.3358,0.3912
107422,1,63,32280.77,16454.96,24,1.2,no_account,unknown,furniture,with_parents,1,2,0,0.5097,0.2461
107423,0,30,58152.67,5617.14,24,7.9,0_to_200,unknown,furniture,rent,1,3,1,0.0966,0.2321
107424,0,58,62317.24,30245.68,24,1.4,no_account,unknown,furniture,rent,0,2,0,0.4853,0.196
107425,0,67,61436.33,22543.32,24,4.8,no_account,high,car,own,0,3,0,0.3669,0.0386
107426,0,69,33022.27,19651.46,24,3.1,200_plus,low,electronics,with_parents,0,3,0,0.5951,0.4412
107427,0,49,47471.86,13723.96,12,11.0,0_to_200,unknown,furniture,rent,0,1,1,0.2891,0.4146
107428,0,57,22326.82,8149.03,24,1.6,200_plus,low,car,rent,1,1,0,0.365,0.1257
107429,0,64,24560.49,24270.81,48,14.8,no_account,medium,renovation,own,2,2,0,0.9882,0.0864
107430,0,62,47384.45,20496.24,60,1.5,no_account,high,electronics,own,0,1,0,0.4325,0.3046
107431,0,64,75904.19,11405.2,12,7.5,0_to_200,low,car,own,0,4,0,0.1503,0.3855
107432,0,61,49172.66,5239.3,24,4.4,no_account,unknown,business,with_parents,0,4,0,0.1065,0.4633
107433,0,39,83978.25,816.88,18,1.6,200_plus,unknown,education,own,0,0,0,0.0097,0.1989
107434,0,56,45133.7,15257.15,24,6.8,200_plus,high,furniture,with_parents,1,3,0,0.338,0.1735
107435,0,41,62480.73,12759.68,24,33.7,negative,medium,renovation,own,0,0,1,0.2042,0.1626
107436,0,60,27154.06,25670.62,48,3.9,200_plus,unknown,electronics,own,1,0,0,0.9453,0.0477
107437,0,60,42062.91,23929.84,60,8.0,200_plus,medium,furniture,own,2,0,0,0.5689,0.4656
107438,0,66,21760.67,15350.05,18,1.1,0_to_200,unknown,business,own,1,1,0,0.7054,0.2339
107439,0,49,16207.33,14269.92,24,4.2,no_account,low,business,rent,3,2,1,0.8804,0.3782
107440,0,44,26228.98,4631.21,24,9.4,no_account,unknown,renovation,rent,0,3,0,0.1766,0.3151
107441,0,29,57043.91,24548.8,36,20.7,no_account,high,renovation,rent,0,0,0,0.4303,0.1225
107442,0,52,30846.79,14489.43,36,1.2,0_to_200,low,business,own,1,4,0,0.4697,0.6234
107443,1,48,38077.54,20447.53,12,6.1,negative,unknown,business,own,1,1,0,0.537,0.1196
107444,0,46,53847.69,25591.24,12,1.3,0_to_200,medium,car,rent,2,0,0,0.4752,0.1342
107445,1,54,14072.05,9909.53,36,0.1,0_to_200,low,business,rent,1,2,1,0.7041,0.1851
107446,0,62,47652.16,7548.76,24,2.1,0_to_200,low,education,own,1,4,0,0.1584,0.5422
107447,0,28,67609.33,37218.35,36,11.3,no_account,medium,renovation,own,0,3,0,0.5505,0.2159
107448,0,42,64394.98,20350.22,18,1.4,0_to_200,unknown,car,rent,1,1,0,0.316,0.21
107449,0,56,55899.07,12492.61,12,1.1,no_account,low,electronics,rent,0,3,0,0.2235,0.3391
107450,0,61,45921.84,26159.06,12,3.9,0_to_200,unknown,renovation,own,0,2,1,0.5696,0.3347
107451,1,59,34191.14,12225.69,36,3.3,negative,medium,business,own,1,1,0,0.3576,0.2309
